timestamp,open,high,low,close,volume,vwap,transactions,otc,returns
2023-09-01 12:46:00,140.12,140.12,140.12,140.12,6498,140.12,26,,0.0
2023-09-01 13:30:00,140.41,140.5,140.41,140.5,8855,140.4108,30,,0.064097998718049
2023-09-01 13:31:00,140.91,140.91,140.91,140.91,513,140.8195,32,,0.0
2023-09-01 13:32:00,140.94,141.0,140.94,140.99,2383,140.9908,26,,0.0354760891159378
2023-09-01 13:33:00,140.705,141.0,140.705,140.875,4283,140.9705,39,,0.12082015564478521
2023-09-01 13:34:00,141.18,141.18,141.1175,141.1175,1019,141.1711,20,,-0.0442697265901737
2023-09-01 13:35:00,141.47,141.48,141.05,141.28,1534,141.3562,53,,-0.13430409274051147
2023-09-01 13:36:00,141.14,141.46,141.04,141.2,3398,141.1263,69,,0.042510982003696185
2023-09-01 13:37:00,141.04,141.06,140.77,140.88,2500,140.9438,45,,-0.11344299489506326
2023-09-01 13:38:00,140.97,141.2,140.92,141.2,7163,141.0217,56,,0.1631552812655146
2023-09-01 13:39:00,141.265,141.435,141.265,141.435,583,141.4574,43,,0.12034120270414395
2023-09-01 13:40:00,141.37,141.37,141.21,141.275,1527,141.3394,38,,-0.06719954728725552
2023-09-01 13:43:00,141.2,141.21,141.2,141.2,2497,141.2079,58,,0.0
2023-09-01 13:44:00,141.32,141.34,141.32,141.34,757,141.3338,19,,0.01415227851684353
2023-09-01 13:45:00,141.21,141.21,141.06,141.06,729,141.1864,27,,-0.10622477161674748
2023-09-01 13:46:00,141.0,141.0,141.0,141.0,684,141.0502,29,,0.0
2023-09-01 13:47:00,141.01,141.01,141.01,141.01,669,141.0213,22,,0.0
2023-09-01 13:48:00,141.02,141.11,141.0,141.11,1591,141.0378,60,,0.06382073464756832
2023-09-01 13:49:00,141.0,141.08,141.0,141.0,2332,141.011,51,,0.0
2023-09-01 13:50:00,141.02,141.02,141.02,141.02,326,141.1264,31,,0.0
2023-09-01 13:51:00,141.23,141.25,141.161,141.161,1328,141.2104,35,,-0.048856475253122866
2023-09-01 13:52:00,141.2993,141.2993,141.16,141.16,984,141.2172,37,,-0.09858506022322189
2023-09-01 13:53:00,141.09,141.09,141.09,141.09,145,141.1086,16,,0.0
2023-09-01 13:54:00,141.13,141.2,141.13,141.2,922,141.1656,49,,0.04959965988804438
2023-09-01 13:55:00,141.07,141.4,141.065,141.4,2325,141.2245,57,,0.23392641950805704
2023-09-01 13:57:00,141.5,141.5,141.5,141.5,514,141.4988,15,,0.0
2023-09-01 14:00:00,141.52,141.52,141.27,141.27,1527,141.3885,47,,-0.17665347654042263
2023-09-01 14:02:00,141.55,141.65,141.55,141.615,899,141.5691,36,,0.04592016955138334
2023-09-01 14:03:00,141.6,141.6,141.54,141.54,701,141.5999,9,,-0.04237288135593431
2023-09-01 14:04:00,141.7,141.7,141.7,141.7,295,141.6821,9,,0.0
2023-09-01 14:05:00,141.7,141.7,141.69,141.69,766,141.6919,37,,-0.007057163020462998
2023-09-01 14:06:00,141.69,141.69,141.69,141.69,449,141.6742,23,,0.0
2023-09-01 14:07:00,141.5902,141.665,141.5902,141.665,2130,141.6541,10,,0.0528285149678398
2023-09-01 14:08:00,141.59,141.59,141.58,141.58,737,141.588,32,,-0.007062645667055278
2023-09-01 14:11:00,141.69,141.84,141.69,141.75,1259,141.759,66,,0.04234596654668632
2023-09-01 14:12:00,141.84,141.965,141.84,141.965,951,141.8941,41,,0.08812746756909906
2023-09-01 14:14:00,141.89,141.89,141.66,141.66,2389,141.8176,86,,-0.16209739939389012
2023-09-01 14:15:00,141.7799,141.7799,141.7799,141.7799,1266,141.7787,16,,0.0
2023-09-01 14:21:00,141.82,141.89,141.82,141.89,364,141.8383,25,,0.049358341559724295
2023-09-01 14:22:00,141.81,141.82,141.81,141.81,742,141.8217,25,,0.0
2023-09-01 14:23:00,141.79,141.79,141.78,141.78,695,141.7845,40,,-0.007052683546082683
2023-09-01 14:24:00,141.74,141.74,141.69,141.69,964,141.7101,43,,-0.03527585720334292
2023-09-01 14:26:00,141.7516,141.7516,141.7516,141.7516,723,141.7592,48,,0.0
2023-09-01 14:28:00,141.78,141.91,141.78,141.9026,2801,141.8866,57,,0.0864719988714846
2023-09-01 14:29:00,141.93,142.22,141.93,142.22,1680,142.0488,72,,0.20432607623475096
2023-09-01 14:30:00,142.28,142.28,142.2,142.2,1807,142.2255,49,,-0.05622715771718134
2023-09-01 14:31:00,142.0,142.01,142.0,142.01,580,142.0304,32,,0.007042253521127861
2023-09-01 14:32:00,141.99,141.99,141.95,141.95,573,141.9823,30,,-0.02817099795762168
2023-09-01 14:33:00,141.95,141.95,141.95,141.95,314,141.9377,11,,0.0
2023-09-01 14:37:00,141.92,141.92,141.92,141.92,296,141.9789,10,,0.0
2023-09-01 14:39:00,142.17,142.17,141.96,141.96,1252,142.0301,59,,-0.1477104874445967
2023-09-01 14:40:00,141.95,141.96,141.95,141.96,576,141.982,31,,0.007044734061301128
2023-09-01 14:43:00,141.94,141.94,141.94,141.94,522,141.9867,23,,0.0
2023-09-01 14:44:00,141.99,142.04,141.99,142.03,756,142.0278,45,,0.028170997957599475
2023-09-01 14:46:00,142.31,142.31,142.28,142.28,377,142.3009,20,,-0.021080739231260637
2023-09-01 14:47:00,142.39,142.39,142.39,142.39,982,142.4003,53,,0.0
2023-09-01 14:48:00,142.32,142.385,142.275,142.275,1095,142.315,60,,-0.03161888701517235
2023-09-01 14:49:00,142.2,142.21,142.19,142.21,696,142.196,30,,0.007032348804503208
2023-09-01 14:50:00,142.165,142.165,142.08,142.125,615,142.1159,29,,-0.028136320472682552
2023-09-01 14:51:00,142.13,142.293,142.13,142.265,1506,142.2333,66,,0.09498346584111417
2023-09-01 14:52:00,142.335,142.335,142.305,142.33,1210,142.3274,53,,-0.003512839428110315
2023-09-01 14:54:00,142.26,142.26,142.18,142.18,1054,142.225,38,,-0.0562350625614938
2023-09-01 14:56:00,142.0501,142.08,142.05,142.05,930,142.0692,32,,-7.039769769345838e-05
2023-09-01 15:00:00,142.12,142.12,142.12,142.12,798,142.1417,35,,0.0
2023-09-01 15:01:00,142.06,142.06,142.06,142.06,196,142.0443,17,,0.0
2023-09-01 15:02:00,142.07,142.07,142.07,142.07,294,142.0301,27,,0.0
2023-09-01 15:03:00,142.06,142.085,142.06,142.085,1488,142.0707,29,,0.017598197944534988
2023-09-01 15:04:00,142.01,142.01,142.01,142.01,191,141.9954,13,,0.0
2023-09-01 15:06:00,141.995,141.995,141.995,141.995,320,141.9987,14,,0.0
2023-09-01 15:07:00,141.93,141.93,141.93,141.93,578,141.9676,33,,0.0
2023-09-01 15:08:00,141.955,141.955,141.9,141.9,737,141.9198,24,,-0.038744672607515795
2023-09-01 15:09:00,141.8783,141.8783,141.8783,141.8783,267,141.875,10,,0.0
2023-09-01 15:10:00,141.8712,141.92,141.8712,141.92,505,141.9009,34,,0.03439739707564726
2023-09-01 15:11:00,141.93,142.0,141.93,141.95,863,141.974,41,,0.014091453533415788
2023-09-01 15:14:00,142.005,142.05,142.005,142.05,1626,142.0126,94,,0.03168902503434268
2023-09-01 15:16:00,142.06,142.06,142.06,142.06,230,142.0345,8,,0.0
2023-09-01 15:17:00,141.98,142.06,141.98,142.06,364,142.0263,16,,0.05634596422032789
2023-09-01 15:18:00,141.97,142.0097,141.97,142.0097,2019,141.9844,13,,0.02796365429316161
2023-09-01 15:19:00,142.015,142.015,142.015,142.015,483,142.0187,44,,0.0
2023-09-01 15:21:00,141.97,141.98,141.94,141.98,1521,141.9579,63,,0.007043741635559542
2023-09-01 15:22:00,141.9,141.935,141.885,141.935,1023,141.9229,46,,0.024665257223399628
2023-09-01 15:23:00,141.98,141.98,141.97,141.97,730,141.973,28,,-0.007043245527538211
2023-09-01 15:25:00,142.03,142.05,142.03,142.05,880,142.0466,51,,0.014081532070697733
2023-09-01 15:26:00,142.02,142.02,142.0,142.0,1614,142.0072,48,,-0.014082523588232476
2023-09-01 15:28:00,141.94,141.94,141.885,141.885,729,141.9107,40,,-0.03874876708468422
2023-09-01 15:29:00,141.895,141.895,141.895,141.895,428,141.8905,26,,0.0
2023-09-01 15:30:00,141.94,141.98,141.94,141.98,583,141.9602,21,,0.028180921516129942
2023-09-01 15:31:00,141.965,141.965,141.965,141.965,141,141.9657,7,,0.0
2023-09-01 15:32:00,141.87,141.88,141.83,141.83,985,141.8643,46,,-0.02819482624937253
2023-09-01 15:34:00,141.85,141.85,141.85,141.85,243,141.8427,17,,0.0
